Date1,Date2,Days,acctrefno,application_id,multiply_to
2022-08-25,2022-09-13,-19,449763,220419018CAR,-1
2022-07-26,2022-09-13,-49,449843,220518037SFL,-1
2022-07-25,2022-09-13,-50,449947,2205180583AR,-1
2022-09-01,2022-09-13,-12,450354,22051904HGSC,-1
2022-08-15,2022-09-13,-29,450697,220520024TTX,-1
2022-08-17,2022-09-13,-26,450704,2205200266FL,-1
2022-07-27,2022-09-13,-48,451218,22052102JPTX,-1
2022-08-26,2022-09-13,-18,451659,22052302TKMI,-1
2022-08-11,2022-09-13,-33,451830,22052306XBFL,-1
2022-08-12,2022-09-13,-31,452039,22052400R9MS,-1
2022-08-16,2022-09-13,-27,452476,22052500X6KS,-1
2022-08-09,2022-09-13,-35,452497,2205250162FL,-1
2022-08-08,2022-08-18,9,452798,220525079WTX,1
2022-09-01,2022-09-13,-12,452798,220525079WTX,-1
2022-08-05,2022-09-13,-39,452939,220526012CIN,-1
2022-08-05,2022-09-13,-39,453170,22052605RBTX,-1
2022-08-04,2022-09-13,-40,453223,22052606G3SC,-1
2022-08-08,2022-09-13,-35,453423,22052603PVKS,-1
2022-08-05,2022-09-13,-39,453457,2205270122SC,-1
2022-08-03,2022-09-07,35,453483,22052701QKKS,1
2022-08-15,2022-09-13,-29,454473,220531025STN,-1
2022-08-19,2022-09-13,-25,454590,220531056JTX,-1
2022-08-12,2022-09-13,-32,454606,22053105LPFL,-1
2022-08-19,2022-09-13,-25,454720,22053107T6WI,-1
2022-09-08,2022-09-13,-4,454955,22060103DSTX,-1
2022-08-30,2022-09-13,-13,455535,220602054VFL,-1
2022-09-01,2022-09-13,-12,455586,22060205VYFL,-1
2022-09-02,2022-09-13,-11,455825,22060300MJIN,-1
2022-09-01,2022-09-13,-12,455869,22060301CSTX,-1
2022-08-19,2022-09-13,-25,456025,220603040PAR,-1
2022-08-19,2022-09-13,-25,456920,22060601JKTN,-1
2022-09-09,2022-09-13,-4,456945,22060601ZRMI,-1
2022-08-23,2022-09-13,-20,457008,220606034CMI,-1
2022-09-03,2022-09-13,-10,457119,220606058KMO,-1
2022-08-25,2022-09-13,-19,457181,22060606C8AL,-1
2022-08-19,2022-09-13,-25,457212,22060606QNMO,-1
2022-08-17,2022-09-13,-27,458028,22060801NFMS,-1
2022-08-26,2022-09-02,7,458076,22060802S9NY,1
2022-09-09,2022-09-13,-4,458076,22060802S9NY,-1
2022-09-01,2022-09-13,-12,458183,22060804X2NY,-1
2022-08-19,2022-09-13,-25,458249,22060805YXTN,-1
2022-08-19,2022-09-13,-25,458465,22060900NYSC,-1
2022-08-24,2022-09-13,-20,458532,22060901YSKS,-1
2022-08-19,2022-09-13,-24,458547,2206090285AR,-1
2022-09-05,2022-09-13,-8,458682,22060904G1TN,-1
2022-08-17,2022-09-13,-27,458684,22060904GZIN,-1
2022-08-19,2022-09-13,-25,458774,22060905XQSC,-1
2022-09-03,2022-09-13,-10,458982,22061000BGTN,-1
2022-09-01,2022-09-13,-12,458995,22061000KXFL,-1
2022-08-19,2022-09-13,-25,459047,220610018LMI,-1
2022-08-19,2022-09-01,13,459083,22061001QDTX,1
2022-09-02,2022-09-13,-11,460121,22061301NRMI,-1
2022-09-02,2022-09-13,-10,460169,22061302J4TN,-1
2022-09-06,2022-09-13,-6,460447,220613076BTX,-1
2022-08-31,2022-09-13,-13,461075,22061500MKOK,-1
2022-08-26,2022-08-30,4,462041,22060207PZFL,1
2022-08-25,2022-09-13,-19,462061,22061700M6MI,-1
2022-08-25,2022-09-13,-19,462077,22061700TZAL,-1
2022-08-24,2022-09-13,-20,462660,2206180138TX,-1
2022-09-07,2022-09-08,1,463079,220620018PTX,1
2022-09-03,2022-09-13,-10,463154,22062002JDAL,-1
2022-09-01,2022-09-13,-12,463546,22062100JVFL,-1
2022-09-09,2022-09-13,-4,463643,22062102D5FL,-1
2022-09-02,2022-09-13,-11,464060,220613072ZFL,-1
2022-09-09,2022-09-13,-4,464411,22062205QLFL,-1
2022-08-31,2022-09-13,-13,464637,22062300H7MI,-1
2022-09-08,2022-09-13,-4,464657,22062300QCFL,-1
2022-08-30,2022-09-13,-14,464734,22062301ZSOK,-1
2022-08-29,2022-09-13,-15,464991,220623074FMO,-1
2022-09-09,2022-09-13,-4,466518,22062800PLMN,-1
2022-09-09,2022-09-13,-4,467019,22062900H6AR,-1
2022-04-17,2022-05-01,14,410587,22020906X5OK,1
2022-05-05,2022-07-10,65,410587,22020906X5OK,1
2022-07-14,2022-08-07,23,410587,22020906X5OK,1
2022-08-21,2022-09-13,-23,410587,22020906X5OK,-1
2022-05-20,2022-09-13,-116,414230,2202190205MS,-1
2022-05-02,2022-09-13,-133,414668,220221019BAR,-1
2022-05-04,2022-05-22,18,414980,22022107W3AR,1
2022-06-08,2022-09-13,-97,414980,22022107W3AR,-1
2022-05-17,2022-05-20,3,416143,2202240530MS,1
2022-06-01,2022-06-20,18,416143,2202240530MS,1
2022-06-24,2022-09-13,-81,416143,2202240530MS,-1
2022-05-06,2022-05-13,7,416179,22022405QTMI,1
2022-06-03,2022-06-10,7,416179,22022405QTMI,1
2022-06-17,2022-06-24,7,416179,22022405QTMI,1
2022-07-01,2022-07-08,7,416179,22022405QTMI,1
2022-07-29,2022-08-05,7,416179,22022405QTMI,1
2022-09-02,2022-09-09,7,416179,22022405QTMI,1
2022-05-29,2022-09-13,-107,417455,220228013PTX,-1
2022-05-13,2022-09-13,-123,417762,220228087RAR,-1
2022-05-18,2022-09-13,-117,418396,220302036GTX,-1
2022-06-02,2022-09-13,-103,418771,220303012VMS,-1
2022-06-02,2022-06-07,5,418802,220303029GOK,1
2022-09-04,2022-09-07,3,418802,220303029GOK,1
2022-05-13,2022-05-16,3,419297,22030402SMOK,1
2022-05-27,2022-05-31,4,419297,22030402SMOK,1
2022-05-18,2022-09-13,-117,420458,22030704X9MS,-1
2022-07-01,2022-09-13,-74,420772,22030801RCAR,-1
2022-05-27,2022-05-31,4,420975,22030806M7TX,1
2022-06-10,2022-09-13,-95,420975,22030806M7TX,-1
2022-06-02,2022-09-13,-103,421207,22030901C5AR,-1
2022-05-25,2022-09-13,-111,421699,22031002K3TX,-1
2022-05-27,2022-09-13,-109,422066,22031008VTFL,-1
2022-05-20,2022-09-13,-116,422169,2203110192FL,-1
2022-05-24,2022-09-13,-111,422181,22031101MTTX,-1
2022-05-20,2022-05-31,11,422282,22031103QLKS,1
2022-06-05,2022-09-13,-100,422282,22031103QLKS,-1
2022-05-20,2022-09-13,-116,423167,220314034HTX,-1
2022-06-14,2022-09-13,-91,423552,22031501MQOK,-1
2022-05-27,2022-05-31,3,423580,22031502KWFL,1
2022-06-21,2022-09-13,-83,423580,22031502KWFL,-1
2022-07-29,2022-08-12,14,423587,22031502QLAL,1
2022-08-26,2022-09-09,14,423587,22031502QLAL,1
2022-06-28,2022-09-13,-76,423968,22031600F4FL,-1
2022-05-27,2022-09-13,-109,424291,22031606XGAR,-1
2022-06-03,2022-09-13,-102,424543,220317028MMO,-1
2022-06-16,2022-09-13,-89,424651,22031704MHTN,-1
2022-06-17,2022-06-21,4,424999,22031801KJAR,1
2022-07-17,2022-07-22,5,424999,22031801KJAR,1
2022-06-17,2022-09-13,-88,425045,220318028MOK,-1
2022-07-06,2022-07-08,2,425132,220318048HKS,1
2022-08-05,2022-09-13,-39,425132,220318048HKS,-1
2022-07-08,2022-09-13,-67,426004,22032101VDAL,-1
2022-06-01,2022-09-13,-104,426019,2203170219KY,-1
2022-05-27,2022-09-13,-109,426344,22032108CQTX,-1
2022-06-10,2022-09-13,-95,426405,22032200MWFL,-1
2022-06-02,2022-09-13,-103,426629,22032204SRIN,-1
2022-06-03,2022-09-13,-101,426981,22032302H4FL,-1
2022-06-22,2022-09-13,-83,427055,220323043QAL,-1
2022-06-23,2022-09-13,-82,427472,22032401XFTX,-1
2022-06-03,2022-09-13,-101,427479,2203240230AR,-1
2022-08-23,2022-09-13,-21,427514,22032402QSMN,-1
2022-06-07,2022-09-13,-98,428893,22032800KTFL,-1
2022-06-08,2022-06-30,22,429010,22032802QGIN,1
2022-07-20,2022-09-13,-55,429010,22032802QGIN,-1
2022-06-06,2022-09-13,-99,429090,22032804L8MS,-1
2022-06-29,2022-09-13,-75,429111,22032107H8MS,-1
2022-06-27,2022-08-13,47,429200,220328065HSC,1
2022-08-27,2022-09-13,-17,429200,220328065HSC,-1
2022-06-30,2022-09-13,-74,429372,220328093STX,-1
2022-06-23,2022-09-13,-81,429433,22032900XYLA,-1
2022-06-17,2022-09-13,-88,429481,22032901NQSC,-1
2022-07-22,2022-08-05,14,431925,220404018NIN,1
2022-06-23,2022-09-13,-82,431951,22040401S4TN,-1
2022-06-10,2022-09-13,-94,431991,22032906GFMI,-1
2022-06-16,2022-09-13,-88,432018,22040400J6TX,-1
2022-06-24,2022-09-13,-81,432028,22040400JMMO,-1
2022-06-16,2022-09-13,-88,432032,22040400K6FL,-1
2022-06-16,2022-09-13,-89,432038,22040400KBFL,-1
2022-06-06,2022-09-13,-99,432049,2203310760AR,-1
2022-06-10,2022-09-13,-95,432115,22033005PZFL,-1
2022-07-22,2022-09-13,-53,432132,22033005P8MI,-1
2022-07-07,2022-09-13,-67,432163,22033104FFSC,-1
2022-06-10,2022-07-08,28,432207,22033001JHOK,1
2022-08-14,2022-09-13,-30,432207,22033001JHOK,-1
2022-07-03,2022-09-13,-72,432253,220404047YKY,-1
2022-06-15,2022-06-29,14,432305,22040404Y7TX,1
2022-07-06,2022-07-13,7,432305,22040404Y7TX,1
2022-08-03,2022-09-13,-41,432305,22040404Y7TX,-1
2022-06-10,2022-09-13,-95,432380,22040100QTTX,-1
2022-07-01,2022-09-01,62,432418,220404061WTN,1
2022-08-16,2022-09-13,-27,432738,22040501X0AL,-1
2022-06-24,2022-09-13,-81,433509,22040606D8KS,-1
2022-06-16,2022-09-13,-89,433760,22040700Y5FL,-1
2022-06-23,2022-09-13,-82,433840,22040702PJAL,-1
2022-06-17,2022-09-13,-88,433964,220407058MSC,-1
2022-06-22,2022-09-13,-82,434003,22040705XGSC,-1
2022-08-26,2022-09-13,-18,434242,22022106Y0MI,-1
2022-06-17,2022-09-13,-88,434340,2204080212MI,-1
2022-06-17,2022-07-06,19,434548,22040806J9MS,1
2022-07-22,2022-09-13,-53,434548,22040806J9MS,-1
2022-06-23,2022-09-13,-81,435307,2204110214KS,-1
2022-06-30,2022-09-13,-75,435590,220411078GTX,-1
2022-06-29,2022-07-27,28,435728,22032807JRSC,1
2022-06-19,2022-09-13,-86,435819,22041202DFOK,-1
2022-08-01,2022-09-13,-43,435981,22041205FMAL,-1
2022-07-06,2022-09-13,-68,435997,22041205QHAL,-1
2022-07-22,2022-08-05,14,436007,22041205W0FL,1
2022-09-02,2022-09-13,-11,436007,22041205W0FL,-1
2022-06-30,2022-09-13,-75,436012,22041205YYAR,-1
2022-06-30,2022-09-13,-75,436100,2204120762FL,-1
2022-06-24,2022-08-23,60,436202,22041300D7FL,1
2022-09-02,2022-09-13,-11,436202,22041300D7FL,-1
2022-07-01,2022-09-13,-74,436213,22041300LCFL,-1
2022-06-28,2022-09-13,-77,436216,22041300NQFL,-1
2022-06-29,2022-09-13,-76,436240,22041300X7MO,-1
2022-07-12,2022-09-13,-63,436384,22041303VKMS,-1
2022-07-05,2022-09-13,-70,436437,220413052BTN,-1
2022-06-24,2022-09-13,-81,436467,220413051RWI,-1
2022-07-15,2022-09-13,-60,436493,22041305RFAL,-1
2022-07-01,2022-07-13,12,436809,22041402LLMO,1
2022-08-01,2022-08-09,8,436809,22041402LLMO,1
2022-09-01,2022-09-13,-12,436809,22041402LLMO,-1
2022-08-03,2022-08-12,8,436874,22041403RJKY,1
2022-08-16,2022-09-13,-27,436874,22041403RJKY,-1
2022-06-23,2022-09-13,-82,437199,22041500RZSC,-1
2022-06-22,2022-09-13,-83,437240,22041501GWTX,-1
2022-06-25,2022-09-13,-80,438111,220418011VKY,-1
2022-06-24,2022-09-13,-81,438143,22041801XVMO,-1
2022-09-08,2022-09-13,-5,438515,22041801WPSC,-1
2022-07-15,2022-09-13,-60,438574,22041901DQIN,-1
2022-07-07,2022-09-13,-67,438641,22041902TGOK,-1
2022-07-01,2022-07-29,28,438713,22041904TFSC,1
2022-08-12,2022-09-09,28,438713,22041904TFSC,1
2022-07-08,2022-07-15,7,438990,22042000Q5KY,1
2022-08-12,2022-09-13,-32,438990,22042000Q5KY,-1
2022-07-01,2022-09-13,-74,439017,2204200155FL,-1
2022-07-08,2022-08-05,28,439039,22042001MPMN,1
2022-08-09,2022-09-13,-35,439039,22042001MPMN,-1
2022-07-08,2022-09-13,-67,439120,22042003G5AL,-1
2022-07-20,2022-09-13,-54,439482,22042100H0FL,-1
2022-07-01,2022-09-13,-74,439507,22042100XWMI,-1
2022-09-03,2022-09-13,-10,439529,22042101FKAL,-1
2022-06-29,2022-07-05,6,439635,22042103WWTX,1
2022-07-06,2022-09-13,-68,439698,220421051KTN,-1
2022-07-01,2022-09-13,-74,439725,22042105GDFL,-1
2022-08-19,2022-09-13,-25,439891,220421084STX,-1
2022-07-06,2022-09-13,-68,439938,22042108X0MN,-1
2022-07-06,2022-09-13,-68,440013,220422010XIN,-1
2022-08-05,2022-09-13,-39,440514,22042300SVTN,-1
2022-07-12,2022-09-13,-62,440908,2204250087FL,-1
2022-07-08,2022-08-12,35,440927,22042500ZMTX,1
2022-07-14,2022-09-13,-61,441328,22042600D0SC,-1
2022-07-20,2022-09-13,-54,441367,220426014PTN,-1
2022-07-15,2022-09-13,-60,441423,22042602NJTX,-1
2022-08-17,2022-09-13,-27,441856,220427027DMO,-1
2022-07-19,2022-09-13,-55,442214,22042800Y6FL,-1
2022-08-28,2022-09-13,-16,442351,22042804LXAL,-1
2022-07-04,2022-09-13,-71,442449,22042806FKFL,-1
2022-07-15,2022-07-20,5,442503,2204280779AL,1
2022-08-26,2022-09-13,-18,442503,2204280779AL,-1
2022-08-03,2022-09-13,-41,442677,22042900PRAR,-1
2022-07-12,2022-09-13,-62,442725,22042901S4FL,-1
2022-08-03,2022-08-05,2,442747,220429028LOK,1
2022-07-08,2022-09-13,-67,443221,22043002H5FL,-1
2022-07-08,2022-07-12,4,443573,22050200C1FL,1
2022-08-26,2022-09-08,13,443573,22050200C1FL,1
2022-07-13,2022-09-13,-62,443647,220502022VMO,-1
2022-08-11,2022-09-13,-32,443739,2205020505OK,-1
2022-07-15,2022-08-12,28,443775,22050205L5AL,1
2022-08-26,2022-09-13,-18,443775,22050205L5AL,-1
2022-08-02,2022-09-13,-42,443807,22050206DKAL,-1
2022-08-30,2022-09-01,2,443905,220502085LAR,1
2022-07-18,2022-09-13,-56,444048,22050301NQMO,-1
2022-08-08,2022-09-13,-35,444070,22050302CCMS,-1
2022-07-15,2022-09-13,-60,444078,22050302FHLA,-1
2022-07-13,2022-09-13,-62,444127,22050303X3FL,-1
2022-08-03,2022-09-13,-41,444136,220503047WTN,-1
2022-07-15,2022-09-13,-60,444440,22050400QFAR,-1
2022-07-22,2022-09-13,-53,444629,22050405J0FL,-1
2022-07-15,2022-07-29,14,444872,22050500N7AL,1
2022-08-12,2022-08-26,14,444872,22050500N7AL,1
2022-07-15,2022-09-13,-60,444883,220503046JMO,-1
2022-07-22,2022-09-13,-53,445178,22050506Z7MO,-1
2022-07-26,2022-07-28,2,445184,2205050703TX,1
2022-08-05,2022-09-13,-39,445184,2205050703TX,-1
2022-07-15,2022-07-25,10,446201,22050901DPMS,1
2022-08-05,2022-08-26,21,446201,22050901DPMS,1
2022-09-09,2022-09-13,-4,446201,22050901DPMS,-1
2022-08-19,2022-08-21,2,446269,220509036XOK,1
2022-07-22,2022-09-06,46,446368,22050905DZTX,1
2022-09-08,2022-09-13,-4,446463,22050907BYMO,-1
2022-08-08,2022-09-13,-35,446703,22051001M5AL,-1
2022-08-27,2022-09-08,12,446706,22051002QQKS,1
2022-07-29,2022-09-13,-46,446798,22041906DJFL,-1
2022-07-22,2022-09-13,-53,446874,220510065JOK,-1
2022-07-22,2022-08-19,28,446883,22051006BCAL,1
2022-09-02,2022-09-13,-11,446883,22051006BCAL,-1
2022-07-19,2022-09-13,-56,446895,22051006B8WI,-1
2022-07-26,2022-09-13,-49,447076,22051100XLMO,-1
2022-07-29,2022-09-13,-46,447305,22051105N9AL,-1
2022-07-26,2022-09-13,-49,447575,2205120298TX,-1
2022-07-22,2022-09-13,-53,447716,22051205BJMN,-1
2022-08-03,2022-09-13,-41,448037,22051301X8KY,-1
2022-07-23,2022-08-20,28,448086,22051303DCOK,1
2022-09-03,2022-09-13,-10,448086,22051303DCOK,-1
2022-07-22,2022-09-13,-53,448441,22051400T5TX,-1
2022-09-03,2022-09-13,-10,448872,22051601LTAL,-1
2022-08-03,2022-09-13,-41,449103,22051606XVSC,-1
2022-08-18,2022-09-13,-25,449315,22051701DYTX,-1
2022-08-12,2022-09-13,-32,449781,220518022QIN,-1
2022-08-01,2022-09-13,-43,449981,220518063YAL,-1
2022-08-10,2022-09-13,-33,450621,22052000LQFL,-1
2022-07-29,2022-09-13,-46,450623,22051200X9TX,-1
2022-08-12,2022-08-19,7,451167,22050508DDTX,1
2022-08-26,2022-09-13,-18,451167,22050508DDTX,-1
2022-08-06,2022-09-13,-38,451301,2205210468KS,-1
2022-09-11,2022-09-13,-2,451578,22052300X8FL,-1
2022-08-03,2022-09-13,-41,451839,22052306W9WI,-1
2022-08-26,2022-09-09,14,452329,2205240716IN,1
2022-08-05,2022-09-13,-39,452483,22052500ZFMN,-1
2022-08-01,2022-09-13,-43,452749,22052506GZMI,-1
2022-08-05,2022-09-13,-39,453499,220527021YOK,-1
2022-08-30,2022-09-13,-13,454464,22053101TYTX,-1
2022-08-19,2022-08-26,7,454617,22052401R0NY,1
2022-09-02,2022-09-09,7,454617,22052401R0NY,1
2022-08-30,2022-09-13,-14,454629,220531065WMI,-1
2022-08-25,2022-09-13,-19,454823,22060100JPTX,-1
2022-08-09,2022-08-24,15,454892,22060101Y8IN,1
2022-09-06,2022-09-13,-7,454892,22060101Y8IN,-1
2022-08-12,2022-09-13,-32,454945,22060102V2FL,-1
2022-08-27,2022-09-13,-17,455147,220601070HAL,-1
2022-09-12,2022-09-13,0,455389,2206020240AL,-1
2022-08-19,2022-08-22,3,455670,2206020739WI,1
2022-09-02,2022-09-13,-11,455670,2206020739WI,-1
2022-08-26,2022-09-13,-18,456929,22060601QDFL,-1
2022-08-17,2022-09-13,-27,457148,22060605Q0FL,-1
2022-08-12,2022-09-13,-32,457166,220606060JTX,-1
2022-08-23,2022-09-13,-20,457469,22060701GZMI,-1
2022-08-26,2022-09-13,-18,457475,22060701KTTX,-1
2022-09-09,2022-09-13,-3,457530,22060702F7AL,-1
2022-09-02,2022-09-13,-11,457534,2206030230MO,-1
2022-08-19,2022-09-13,-25,457725,22060705WTAL,-1
2022-08-17,2022-09-13,-27,457736,2206070669FL,-1
2022-08-18,2022-09-13,-26,457969,22060800QRSC,-1
2022-08-19,2022-09-13,-25,457977,22060800TMIN,-1
2022-08-19,2022-09-13,-25,458048,220608023MNY,-1
2022-08-18,2022-09-01,14,458129,22060803VGKY,1
2022-09-08,2022-09-13,-5,458129,22060803VGKY,-1
2022-08-15,2022-09-13,-29,458284,22060806LVMN,-1
2022-08-26,2022-09-13,-18,458613,2206090378TN,-1
2022-09-06,2022-09-13,-6,458643,22060903MVMS,-1
2022-08-29,2022-09-13,-14,458739,22060905C0SC,-1
2022-08-19,2022-09-13,-25,458779,22060905VMSC,-1
2022-08-19,2022-08-19,0,458998,22061000LTTX,1
2022-08-26,2022-09-13,-18,459150,22061002RJTX,-1
2022-08-26,2022-09-13,-17,459205,22061003MNMO,-1
2022-08-26,2022-09-13,-18,460112,22061301H7TX,-1
2022-09-02,2022-09-13,-11,460298,220613059PTN,-1
2022-08-19,2022-09-02,14,460315,22060604Y8FL,1
2022-08-31,2022-09-13,-13,460467,22061307LZAL,-1
2022-08-19,2022-09-13,-25,460529,22061308VKTX,-1
2022-09-09,2022-09-13,-3,460748,22061403ZMSC,-1
2022-08-23,2022-09-13,-21,460818,22061405G1MO,-1
2022-09-06,2022-09-13,-7,460903,2206140753AL,-1
2022-08-26,2022-09-13,-18,461076,22061500QWFL,-1
2022-09-03,2022-09-06,3,461380,22061506W5OK,1
2022-09-02,2022-09-13,-11,461567,22061600SGNY,-1
2022-08-26,2022-09-13,-18,462111,22061701D3TX,-1
2022-09-02,2022-09-13,-11,463095,22062001KWSC,-1
2022-08-26,2022-09-13,-18,463128,220620023VAL,-1
2022-08-30,2022-09-13,-14,463659,22062102RYMS,-1
2022-09-02,2022-09-13,-11,464126,220622014SNY,-1
2022-09-02,2022-09-13,-11,464449,220622069SLA,-1
2022-09-09,2022-09-13,-4,464476,22062206SGTX,-1
2022-09-03,2022-09-13,-10,464693,22062301D1KY,-1
2022-09-02,2022-09-13,-11,464789,220623035PKY,-1
2022-09-09,2022-09-13,-4,465638,22062500QCFL,-1
2022-04-28,2022-09-13,-138,412110,22021402C9OK,-1
2022-05-06,2022-09-13,-129,413621,22021800T0TX,-1
2022-07-13,2022-09-13,-61,416001,2202240161MI,-1
2022-07-01,2022-07-15,14,417547,2202280413MS,1
2022-08-05,2022-08-19,14,417627,220228060JOK,1
2022-09-02,2022-09-13,-11,417627,220228060JOK,-1
2022-05-29,2022-09-13,-107,417695,22022807F6OK,-1
2022-05-06,2022-06-03,28,417763,220228087TAR,1
2022-07-29,2022-08-04,6,417763,220228087TAR,1
2022-08-12,2022-09-12,31,417763,220228087TAR,1
2022-06-01,2022-09-13,-104,418374,22030202TPOK,-1
2022-05-13,2022-09-13,-123,418811,22030302G7TX,-1
2022-05-16,2022-09-13,-120,418866,22030303M0MI,-1
2022-05-27,2022-09-13,-108,418982,22030305FKOK,-1
2022-05-12,2022-09-13,-124,419108,220303085QOK,-1
2022-05-13,2022-09-13,-123,419269,220304021XOK,-1
2022-05-24,2022-06-21,28,420324,22022204NQTX,1
2022-07-05,2022-08-02,28,420324,22022204NQTX,1
2022-08-16,2022-09-13,-28,420324,22022204NQTX,-1
2022-08-04,2022-08-14,10,420386,22030702YGFL,1
2022-09-01,2022-09-13,-12,420386,22030702YGFL,-1
2022-05-27,2022-09-13,-109,420788,220308026FFL,-1
2022-05-24,2022-09-13,-111,421672,22031001Z8TX,-1
2022-05-20,2022-09-13,-116,421831,2203100548MI,-1
2022-05-20,2022-09-13,-116,421981,22031007NYFL,-1
2022-07-30,2022-08-04,5,422200,22031101ZJAR,1
2022-08-30,2022-09-13,-14,422200,22031101ZJAR,-1
2022-05-20,2022-09-13,-116,422220,22031102CCTX,-1
2022-05-26,2022-09-13,-110,422289,220311044XTX,-1
2022-05-27,2022-09-13,-109,423700,22031505F5OK,-1
2022-06-03,2022-09-13,-102,423728,22031505WRTX,-1
2022-05-25,2022-09-13,-111,423803,220315077DAR,-1
2022-05-25,2022-07-06,42,423980,22031600TLTX,1
2022-08-03,2022-09-13,-41,423980,22031600TLTX,-1
2022-06-15,2022-07-01,16,424014,22031601C6AL,1
2022-08-15,2022-09-13,-29,424014,22031601C6AL,-1
2022-05-27,2022-06-13,17,424066,22031602Q8TX,1
2022-06-24,2022-07-01,7,424066,22031602Q8TX,1
2022-08-05,2022-08-10,5,424066,22031602Q8TX,1
2022-08-26,2022-09-02,7,424066,22031602Q8TX,1
2022-09-09,2022-09-13,-4,424066,22031602Q8TX,-1
2022-06-15,2022-09-13,-90,424174,220316057BTX,-1
2022-05-26,2022-09-13,-110,424323,22031607DVAL,-1
2022-05-30,2022-09-13,-106,424460,22031700Q7TN,-1
2022-05-27,2022-09-13,-109,424535,2203170266AL,-1
2022-05-27,2022-09-13,-109,425057,22031802NNAR,-1
2022-06-02,2022-09-13,-102,425059,22031802NWMO,-1
2022-06-18,2022-09-13,-87,425560,220319034DAL,-1
2022-07-08,2022-09-13,-67,425981,220321014PAL,-1
2022-06-14,2022-06-29,15,426174,22032105VWFL,1
2022-07-05,2022-09-13,-70,426174,22032105VWFL,-1
2022-06-20,2022-09-13,-85,426252,22032106T7KS,-1
2022-06-21,2022-09-13,-84,426432,220322013LAL,-1
2022-05-31,2022-06-08,8,426598,22032204BXKY,1
2022-06-14,2022-06-16,2,426598,22032204BXKY,1
2022-06-28,2022-09-13,-77,426598,22032204BXKY,-1
2022-05-31,2022-06-14,14,427626,22032404QLSC,1
2022-06-21,2022-07-05,14,427626,22032404QLSC,1
2022-07-12,2022-08-09,28,427626,22032404QLSC,1
2022-08-30,2022-09-13,-14,427626,22032404QLSC,-1
2022-07-15,2022-09-13,-60,427991,22032501NGFL,-1
2022-09-08,2022-09-13,-4,428478,22032600P8FL,-1
2022-06-03,2022-09-13,-102,428539,22032602BTTX,-1
2022-06-09,2022-09-13,-96,428919,220328012DMI,-1
2022-08-19,2022-09-13,-25,429441,2203290130TX,-1
2022-06-10,2022-09-13,-95,429550,220329039TTX,-1
2022-06-10,2022-09-13,-95,431927,220404011FWI,-1
2022-06-15,2022-09-13,-89,431987,22040402GQAL,-1
2022-06-10,2022-07-08,28,431993,22032906VVFL,1
2022-07-22,2022-08-19,28,431993,22032906VVFL,1
2022-09-02,2022-09-13,-11,431993,22032906VVFL,-1
2022-06-14,2022-09-13,-91,432025,22040400SCMN,-1
2022-06-15,2022-09-13,-90,432070,22033105MPSC,-1
2022-06-10,2022-06-23,13,432106,22033005Z2TN,1
2022-07-08,2022-09-13,-67,432106,22033005Z2TN,-1
2022-09-05,2022-09-13,-8,432134,22033005JNSC,-1
2022-07-06,2022-07-15,9,432175,22033003TLWI,1
2022-06-10,2022-09-13,-95,432179,220330033FTN,-1
2022-06-30,2022-09-13,-75,432216,2203300162KS,-1
2022-07-22,2022-09-13,-53,432224,22033000TYFL,-1
2022-07-01,2022-09-13,-74,432466,22040406SVAR,-1
2022-08-01,2022-09-13,-43,432542,22040407RPTX,-1
2022-06-22,2022-09-13,-83,432665,22040500RTTN,-1
2022-06-24,2022-07-01,7,432688,22040500V4MI,1
2022-07-08,2022-09-13,-67,432688,22040500V4MI,-1
2022-07-01,2022-09-13,-74,432962,22040506SWMS,-1
2022-07-20,2022-09-13,-54,433231,22040601G2MO,-1
2022-07-29,2022-08-02,4,433313,2204060367MS,1
2022-08-26,2022-09-06,11,433313,2204060367MS,1
2022-06-28,2022-07-01,2,433532,22040606RHMI,1
2022-06-29,2022-06-29,0,433579,22040607GBAL,1
2022-07-13,2022-09-13,-61,433579,22040607GBAL,-1
2022-06-17,2022-09-13,-88,433761,22040700ZNTN,-1
2022-07-17,2022-07-18,1,434091,220407075RFL,1
2022-08-17,2022-08-20,3,434091,220407075RFL,1
2022-06-24,2022-09-13,-81,434324,22040801RTFL,-1
2022-06-25,2022-09-13,-80,434818,22040901PMLA,-1
2022-06-18,2022-06-21,3,434881,220409037RTN,1
2022-07-02,2022-07-18,16,434881,220409037RTN,1
2022-07-30,2022-08-27,28,434881,220409037RTN,1
2022-09-10,2022-09-13,-3,434881,220409037RTN,-1
2022-07-01,2022-09-13,-74,435317,220411027MFL,-1
2022-06-20,2022-09-13,-85,435475,220411058XKS,-1
2022-06-17,2022-07-01,14,435681,22041108N8AL,1
2022-07-08,2022-07-22,14,435681,22041108N8AL,1
2022-07-29,2022-08-26,28,435681,22041108N8AL,1
2022-06-23,2022-08-04,42,435732,22041200HZSC,1
2022-08-11,2022-09-13,-33,435732,22041200HZSC,-1
2022-07-01,2022-09-13,-74,435744,22041200R5OK,-1
2022-06-24,2022-09-13,-81,435747,22041200V6SC,-1
2022-09-07,2022-09-13,-5,435750,22041200V9TN,-1
2022-08-26,2022-09-13,-18,435779,22041201CCMO,-1
2022-07-20,2022-07-27,6,436006,22041205W9AL,1
